date,open,high,low,close,volume
2025-08-01,129.94,129.985,127.89,128.535,11593736
2025-08-04,129.745,131.17,129.745,131.145,7226270
2025-08-05,131.63,131.745,129.755,130.06,6546642
2025-08-06,130.185,131.695,130.1,131.525,5852568
2025-08-07,132.99,133.205,130.55,131.645,6962582
2025-08-08,132.1,133.11,131.795,132.96,6720982
2025-08-11,132.875,133.475,131.755,132.06,5762126
2025-08-12,132.755,134.14,131.985,134.105,7182516
2025-08-13,134.88,135.025,133.66,134.155,7688414
2025-08-14,133.475,134.325,133.165,133.865,7443410
2025-08-15,133.685,133.685,132.32,132.85,6743650
2025-08-18,132.685,133.255,132.555,133.135,7735750
2025-08-19,133.085,133.115,130.565,130.81,9375048
2025-08-20,130.48,130.48,127.92,129.925,12101030
2025-08-21,129.61,130.13,128.895,129.455,8172540
2025-08-22,129.315,132.065,128.955,131.21,8078096
2025-08-25,131.205,131.735,130.555,130.915,5046268
2025-08-26,131.025,131.69,130.835,131.515,7032514
2025-08-27,131.645,132.375,131.04,132.225,7067832
2025-08-28,132.325,133.555,131.725,133.27,7788714
2025-08-29,132.685,132.71,130.745,131.225,11288916
2025-09-02,128.905,130.02,128.14,129.9,11447426
2025-09-03,130.58,130.935,129.7,130.675,9428680
2025-09-04,130.175,131.375,129.61,131.32,17809402
2025-09-05,132.56,132.615,130.095,131.43,29148018
